latitude,longitude,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
77.4836,-29.6438,2,394.51,0.03,1.4,37.68,2.52,18.11,15.49,0.18
3.4645,113.4845,5,373.02,0.08,16.1,22.21,2.39,24.36,11.78,0.14
-56.725,-7.4767,5,176.64,0.1,11.21,47.21,0.76,9.07,11.69,0.05
81.7453,-1.963,1,349.08,0.08,11.63,32.76,2.16,24.37,13.09,0.16
-29.6002,18.0745,4,356.38,0.06,1.82,14.52,1.57,8.23,29.09,0.04
-43.0882,33.1193,3,211.8,0.02,9.41,53.96,0.14,22.81,16.2,0.04
37.1897,118.9491,3,126.04,0.09,4.61,54.88,2.18,16.55,29.59,0.18
89.2418,31.523,4,216.58,0.02,8.45,53.7,2.78,11.34,10.82,0.08
34.9101,-78.0201,4,234.52,0.09,3.42,46.56,0.6,20.62,11.29,0.05
4.1271,101.0571,3,234.31,0.1,17.51,14.51,0.89,9.35,12.76,0.06
-81.6342,-65.0724,5,239.29,0.04,3.67,43.31,1.63,20.02,27.14,0.1
-36.7709,16.1208,2,347.99,0.04,7.77,54.19,1.65,15.94,8.97,0.13
23.7176,-69.1541,2,100.57,0.05,5.56,11.99,1.87,19.7,12.96,0.16
-53.9944,34.8374,4,159.49,0.07,12.89,56.59,2.95,15.8,27.72,0.14
28.5774,119.491,3,249.28,0.03,12.56,36.8,0.44,21.33,11.39,0.03
-56.5092,-173.4033,2,167.13,0.09,4.28,41.07,0.12,23.13,12.36,0.18
-38.2293,177.8652,2,312.23,0.02,9.2,42.39,1.29,15.34,29.07,0.01
26.6685,-116.5937,2,395.27,0.07,7.15,36.31,0.69,5.79,14.3,0.12
-44.2878,-178.2333,4,187.82,0.06,2.25,21.78,0.22,24.48,10.71,0.03
-20.8522,-62.374,5,277.9,0.08,19.14,25.64,0.96,24.12,22.55,0.1
9.3626,-14.62,5,353.27,0.08,18.91,40.49,2.16,15.32,21.71,0.14
-1.2844,-107.428,4,173.53,0.07,19.27,11.01,1.57,8.4,10.57,0.2
55.0131,-170.35,3,393.56,0.04,6.96,20.65,2.9,24.75,9.48,0.13
-84.9457,-69.7747,3,136.1,0.01,1.24,18.04,0.92,15.33,10.53,0.17
-20.6436,140.6601,2,326.21,0.09,6.34,22.46,0.96,13.31,14.14,0.06
-25.7161,170.6472,2,278.09,0.07,7.06,50.07,2.27,15.3,15.98,0.17
4.3577,11.7448,5,344.55,0.06,11.24,15.12,1.6,7.5,28.33,0.15
-45.8216,-163.6834,5,321.15,0.02,2.91,43.88,2.37,12.47,22.78,0.12
-50.0724,-152.5503,5,380.88,0.08,9.25,27.54,0.13,7.84,29.45,0.04
14.7565,-8.0934,5,198.91,0.03,2.41,10.18,0.44,16.12,6.8,0.07
-86.7664,-59.6134,4,234.35,0.03,12.19,30.59,2.24,24.17,16.18,0.11
11.1903,-95.8365,2,397.9,0.02,9.96,26.22,2.55,5.25,16.45,0.06
-53.7342,84.9646,2,322.96,0.08,6.21,35.53,1.01,23.66,14.53,0.04
70.3263,-168.9482,2,294.06,0.08,9.65,25.27,0.25,11.71,26.17,0.02
-5.8704,-130.2886,5,134.96,0.02,9.48,18.15,1.71,7.44,17.05,0.01
48.1422,-68.846,5,141.54,0.07,10.0,54.86,0.83,23.12,20.08,0.12
10.8614,152.2125,5,161.01,0.04,2.79,57.3,2.66,14.13,24.28,0.08
-12.1559,77.5366,5,207.12,0.05,16.02,40.51,2.79,20.02,27.1,0.17
-18.5455,-126.6518,5,155.04,0.09,19.71,22.1,1.54,11.71,18.93,0.05
45.321,79.5092,1,187.83,0.06,9.72,32.25,1.31,11.05,18.09,0.05
54.1987,-157.0341,5,156.22,0.07,6.55,47.59,2.52,20.11,6.21,0.18
77.009,-166.9761,3,154.0,0.05,5.3,19.63,2.52,13.51,7.34,0.12
69.5036,27.9121,5,205.0,0.08,15.93,18.14,2.25,9.7,12.21,0.01
81.0616,-97.2577,5,311.01,0.03,5.86,18.35,2.44,16.61,23.53,0.05
-45.2102,110.6045,2,327.55,0.07,19.93,37.62,1.85,15.06,7.27,0.1
-43.8801,116.1864,5,211.54,0.03,18.14,12.94,2.41,10.09,10.96,0.05
32.5722,-77.8822,3,141.48,0.05,3.0,55.32,2.2,24.51,16.77,0.07
55.4209,50.4618,5,281.97,0.04,6.83,30.55,0.36,11.43,14.52,0.12
-80.6394,-57.7031,1,381.14,0.1,5.65,39.51,0.65,15.15,19.0,0.19
-50.8281,-160.8464,2,384.16,0.1,10.25,26.05,1.71,10.82,19.95,0.16
26.1491,-120.0042,5,241.91,0.06,4.77,11.64,1.23,14.66,18.68,0.13
-35.4017,169.7099,1,381.69,0.1,12.65,16.42,2.39,16.79,20.69,0.19
-9.8506,135.282,2,285.45,0.09,3.19,58.39,1.36,18.75,9.39,0.04
-89.0515,-143.5598,1,351.19,0.01,11.68,30.16,3.0,12.87,15.18,0.06
46.9914,-51.4837,2,254.33,0.06,16.31,24.95,2.14,14.15,16.47,0.19
8.9565,22.1726,2,101.64,0.06,8.28,46.07,2.18,8.72,14.93,0.13
-63.4216,172.8385,1,177.41,0.09,13.56,27.13,1.28,10.29,27.12,0.08
-82.7481,84.0419,4,368.35,0.04,18.6,23.79,2.77,6.81,19.66,0.13
-25.6385,-10.8308,1,133.24,0.07,17.9,58.7,1.96,19.6,24.72,0.17
31.0907,-139.9378,3,222.39,0.1,18.12,44.69,2.79,12.39,23.35,0.08
-36.6668,-61.5718,5,386.92,0.08,16.08,36.97,2.11,9.36,24.07,0.15
1.3698,6.0099,1,364.91,0.08,15.66,26.44,2.25,6.76,25.1,0.02
33.2701,-45.7576,4,390.81,0.02,16.36,55.85,0.94,19.41,16.44,0.18
-76.4307,-29.204,1,228.06,0.04,19.61,22.25,1.8,16.28,20.23,0.1
76.7209,175.2288,3,341.57,0.01,12.11,29.81,1.47,20.05,26.1,0.07
-18.9739,-178.294,4,289.86,0.03,4.99,57.59,2.92,21.31,19.73,0.04
62.6255,-126.5124,1,347.17,0.09,18.0,41.15,1.17,16.32,13.85,0.17
-78.8146,-23.8227,1,117.79,0.03,18.38,17.1,0.57,9.11,25.09,0.1
59.0546,-10.1216,3,223.73,0.08,19.55,29.14,2.22,16.9,27.91,0.17
75.0255,16.5981,4,127.77,0.04,11.27,59.92,1.23,18.98,24.3,0.07
79.5957,-157.8642,5,304.34,0.03,4.73,47.13,0.19,5.6,25.48,0.15
25.7997,33.2237,1,321.27,0.09,8.99,46.41,1.07,6.17,25.24,0.16
76.036,-10.7249,5,285.45,0.08,4.07,53.66,0.62,21.88,11.41,0.14
-5.8607,-58.4898,5,239.64,0.03,17.81,57.99,2.46,13.99,11.77,0.03
70.7561,-37.7247,1,227.32,0.06,17.37,25.39,2.22,14.15,27.43,0.05
8.9407,35.0945,1,132.86,0.08,5.96,40.08,2.98,20.33,14.36,0.15
34.8048,-42.9026,2,314.74,0.04,9.13,20.21,0.21,11.51,27.22,0.13
42.5484,-17.457,1,398.47,0.05,17.1,34.74,0.35,14.01,9.02,0.03
-28.7219,-6.3046,3,344.8,0.06,4.14,40.74,2.52,10.76,24.86,0.13
-51.7349,144.712,4,277.99,0.02,9.99,33.07,1.45,7.82,11.79,0.08
-43.6489,-88.0047,2,259.22,0.06,11.27,36.59,1.79,23.5,10.03,0.12
-52.2043,179.292,2,180.52,0.08,2.73,36.87,0.67,6.85,26.25,0.07
-68.1687,85.1847,2,351.69,0.06,3.77,40.11,0.52,12.19,19.44,0.09
83.8311,-140.5236,2,327.98,0.09,12.47,55.8,2.1,15.83,16.27,0.2
-83.2245,105.2407,1,133.12,0.09,17.11,48.29,1.93,24.81,25.06,0.1
14.8606,101.1501,3,281.22,0.05,8.18,57.22,2.1,16.79,29.14,0.11
-47.6641,-70.89,1,285.42,0.1,5.2,29.27,0.31,13.66,7.01,0.07
-65.4067,48.5432,1,194.56,0.08,6.84,54.94,0.95,22.62,14.7,0.04
61.5185,-116.3386,3,341.57,0.05,7.64,16.07,1.83,16.25,25.39,0.2
37.4397,-133.8161,5,388.44,0.02,20.0,19.56,2.76,24.19,6.48,0.19
11.8071,56.5604,3,279.22,0.01,13.0,26.79,2.88,15.98,8.63,0.17
52.1068,-137.165,1,367.45,0.01,2.05,37.16,0.61,9.12,7.46,0.06
-85.6177,94.943,2,254.89,0.04,1.02,59.11,2.78,14.43,24.39,0.05
42.224,-14.9712,3,114.48,0.02,2.61,33.1,1.09,17.99,10.97,0.1
86.3197,-14.0644,5,269.6,0.08,14.18,59.29,2.09,14.26,14.16,0.09
41.3044,-61.72,5,236.57,0.04,18.26,49.55,2.21,20.46,19.37,0.19
-47.3377,28.0412,4,149.83,0.09,16.1,50.57,0.71,5.83,19.03,0.01
-25.06,24.9722,4,316.78,0.08,14.4,10.94,1.89,9.99,18.7,0.1
-52.325,-91.7438,3,206.66,0.03,13.32,35.85,2.77,16.38,7.8,0.19
77.3727,-169.9609,1,389.71,0.02,15.59,27.6,0.42,5.02,8.97,0.15
-87.5779,-129.0934,4,356.47,0.09,11.47,28.12,1.9,20.03,21.77,0.11
45.8594,-166.1372,2,368.97,0.09,16.3,41.13,2.03,21.67,24.39,0.13
-5.9615,166.65,3,325.71,0.09,17.73,22.29,2.85,21.37,11.0,0.07
21.4313,-10.8337,1,153.77,0.08,8.78,47.3,1.0,21.23,12.95,0.04
-51.3744,34.5664,1,323.38,0.06,16.52,54.27,2.4,19.31,21.08,0.08
-13.0026,-97.46,4,322.22,0.09,1.2,19.86,2.82,24.71,14.08,0.15
-22.1576,163.7424,4,112.65,0.05,17.93,34.85,1.75,13.3,8.09,0.12
-28.7268,-44.3756,1,146.81,0.03,3.75,58.85,1.88,23.94,18.09,0.07
-34.5888,104.5449,5,362.43,0.04,15.43,30.73,0.43,15.41,10.69,0.19
67.4605,-61.0383,3,136.03,0.07,6.14,44.43,0.43,14.11,18.22,0.01
78.6321,-69.3945,1,287.74,0.09,2.6,22.86,0.36,9.31,12.91,0.04
-89.3435,-95.3538,4,127.09,0.05,17.98,41.43,1.41,9.89,14.45,0.1
50.2067,29.1985,2,306.99,0.03,2.07,31.24,0.59,5.55,13.58,0.05
32.2398,117.6255,5,296.62,0.05,8.78,48.95,2.42,18.06,9.19,0.18
23.1081,137.7911,2,281.92,0.06,6.29,51.58,1.91,11.88,20.33,0.04
-77.7918,-124.7808,2,311.71,0.09,8.28,53.87,2.99,5.53,28.15,0.07
23.1752,172.0087,3,311.21,0.02,13.27,26.91,1.82,8.77,17.55,0.06
22.0026,121.6501,3,154.3,0.04,8.41,34.32,2.53,21.35,10.38,0.1
-62.0073,-73.2211,5,272.19,0.08,19.46,41.37,1.46,6.5,29.05,0.11
-45.3897,23.8544,5,337.38,0.02,19.15,58.21,2.93,18.05,6.62,0.06
37.2655,5.8355,4,104.12,0.04,3.49,20.16,1.75,5.76,11.22,0.08
-39.8972,-83.5282,1,284.08,0.09,7.96,17.74,0.51,24.94,25.82,0.16
-51.3232,127.1088,1,177.3,0.09,6.01,28.98,1.34,6.8,7.42,0.11
16.5542,-167.2532,2,298.39,0.1,16.79,17.05,0.63,7.47,10.43,0.06
-62.2701,-12.2448,3,273.44,0.07,12.03,37.3,1.23,20.9,16.74,0.11
57.3637,-15.4616,5,211.47,0.06,19.4,55.7,1.77,7.53,15.08,0.17
-5.9701,-131.3379,2,271.74,0.07,9.34,15.31,2.2,14.85,17.56,0.03
36.4549,170.944,4,111.12,0.07,4.35,37.22,1.37,18.91,17.41,0.09
-27.9849,-42.3294,3,188.72,0.01,13.46,49.33,1.21,18.72,15.37,0.08
-36.3385,-70.1026,5,198.42,0.04,8.15,14.42,2.25,24.13,11.97,0.11
-17.3505,127.8494,4,102.83,0.03,5.47,56.38,0.69,23.84,26.84,0.1
-86.8063,-59.1988,5,329.65,0.03,11.56,36.34,2.89,17.67,20.7,0.1
78.2889,-30.5055,2,326.36,0.05,17.5,23.65,2.97,17.02,29.18,0.01
4.4962,-53.409,2,336.81,0.05,4.09,55.08,1.13,6.0,25.54,0.06
-71.5299,-48.1712,2,366.12,0.07,4.01,46.85,0.74,20.6,17.7,0.02
-53.729,-80.9781,5,198.14,0.07,13.84,53.11,2.47,21.19,6.9,0.04
0.2675,-147.4184,2,366.66,0.06,10.11,15.84,0.67,14.49,25.73,0.1
-0.5175,-94.9248,4,153.94,0.07,4.03,16.7,1.61,21.83,25.41,0.1
-0.708,-94.5448,4,393.81,0.08,5.75,44.84,0.55,5.47,29.59,0.19
-28.9757,23.8058,2,187.21,0.09,12.75,47.39,1.09,5.96,6.93,0.04
85.3636,106.8138,4,304.75,0.06,2.27,24.92,0.95,16.39,12.43,0.04
-29.2333,34.8051,2,103.13,0.06,5.5,37.91,2.28,17.19,14.86,0.03
-16.2732,-77.0465,3,318.64,0.06,3.33,12.58,1.29,13.25,27.45,0.07
-6.9891,28.9553,1,333.76,0.05,2.86,41.2,2.08,12.99,18.54,0.03
88.9265,160.9231,5,336.26,0.06,18.98,16.81,1.48,22.31,25.19,0.1
30.8953,-18.2709,5,205.76,0.07,14.94,36.46,2.38,21.12,15.94,0.16
34.6852,165.0661,3,310.93,0.05,12.29,47.74,2.65,22.16,8.2,0.11
17.0886,93.6868,1,313.28,0.08,8.35,37.04,0.77,13.66,16.01,0.19
72.1542,-36.3802,2,272.75,0.01,15.18,27.16,2.21,9.16,29.73,0.12
-7.9199,-168.721,4,106.07,0.05,7.35,11.53,2.54,20.75,6.08,0.14
-0.0437,-88.6214,5,304.84,0.05,16.36,43.04,2.27,11.73,9.44,0.12
58.5941,-36.3801,1,385.04,0.09,17.14,23.97,1.29,8.27,11.85,0.05
-48.8676,-15.3341,2,304.59,0.04,9.81,41.7,1.84,23.72,21.65,0.18
-83.7584,-74.5667,5,219.25,0.02,18.47,22.35,1.05,20.21,8.72,0.15
89.2369,-89.7843,2,378.68,0.02,11.04,34.24,2.23,13.31,24.79,0.15
-42.2179,-131.8445,5,330.64,0.09,9.27,56.43,0.66,18.51,7.71,0.15
-74.6894,-174.6964,1,262.44,0.06,17.65,35.73,1.64,17.17,6.19,0.14
-78.3058,-72.5217,3,293.46,0.06,12.65,50.48,0.72,13.19,20.21,0.14
-43.8589,-23.304,3,283.9,0.07,19.2,55.96,0.53,10.9,16.77,0.14
16.2841,25.9258,1,265.6,0.07,5.85,57.9,1.56,21.26,28.29,0.19
19.1644,-74.6786,3,348.45,0.04,12.25,53.61,2.18,12.07,7.98,0.15
12.1875,70.7178,4,228.99,0.02,15.29,52.98,2.29,16.95,22.78,0.15
48.739,35.6515,5,307.92,0.05,15.13,24.36,2.96,24.04,19.58,0.12
-36.5354,-11.8586,3,380.35,0.06,12.37,22.54,2.92,22.94,7.92,0.14
-72.0426,-25.3528,4,232.59,0.09,11.73,24.62,1.65,20.0,12.92,0.14
16.7653,173.9544,1,141.09,0.06,19.56,44.14,1.47,11.7,8.86,0.02
67.0833,-109.7845,5,366.0,0.06,8.46,40.93,0.57,7.73,6.19,0.19
54.185,114.8178,5,280.07,0.03,18.98,24.43,1.7,15.21,11.44,0.03
-76.0007,-161.3846,5,116.11,0.04,19.37,34.37,2.02,15.55,22.13,0.04
6.9809,-115.3502,2,327.51,0.06,11.51,51.59,2.74,11.87,22.35,0.17
19.9291,-131.7964,4,129.28,0.05,8.57,33.79,1.23,19.62,28.93,0.06
-89.7612,-160.0864,3,339.93,0.05,9.4,33.84,1.63,18.47,22.13,0.08
2.0328,86.6597,5,207.61,0.03,19.84,27.93,1.41,23.85,6.86,0.02
20.8007,41.7704,4,158.26,0.09,14.26,16.6,1.61,20.48,21.28,0.15
44.7638,-31.3023,2,138.99,0.02,7.84,32.67,1.52,20.97,15.81,0.15
40.193,-17.4562,5,301.59,0.04,3.66,55.84,1.12,19.16,6.91,0.11
-3.1987,-33.8704,1,298.88,0.03,10.42,48.09,1.99,17.71,11.53,0.02
49.5801,161.2057,4,115.11,0.09,8.95,55.58,2.03,21.09,9.63,0.03
5.5327,-15.452,5,245.41,0.08,4.99,51.64,2.14,17.69,8.73,0.1
77.5286,69.5746,5,158.94,0.1,17.88,27.22,1.04,16.03,29.43,0.14
4.5752,-58.0434,1,250.27,0.07,9.78,49.17,2.58,12.03,23.74,0.12
50.06,11.7616,5,128.03,0.05,14.08,13.61,0.73,5.49,17.82,0.05
-36.9515,64.146,4,238.7,0.02,14.98,45.57,2.03,12.13,14.48,0.01
-31.5762,-9.9747,4,136.84,0.07,13.94,50.22,2.19,16.03,28.34,0.15
-83.8981,-152.7909,1,190.27,0.05,1.63,47.05,2.7,8.53,12.26,0.18
-18.366,-116.7952,1,120.28,0.06,2.57,49.56,0.98,19.67,28.86,0.1
-20.3002,73.468,2,195.1,0.09,8.63,28.36,2.98,18.33,24.78,0.18
18.1023,-114.2005,4,236.91,0.09,17.51,20.57,2.44,19.42,9.52,0.17
34.5283,-13.7548,1,112.65,0.03,1.1,58.43,0.78,20.96,21.36,0.18
35.0109,-96.5434,2,177.19,0.02,1.22,21.78,2.09,20.08,12.01,0.05
-61.0465,78.0231,4,239.49,0.02,19.09,28.14,2.34,20.21,25.4,0.11
29.691,-96.3723,1,305.18,0.07,8.01,15.92,1.34,5.45,29.96,0.2
-35.5183,23.9325,2,396.02,0.02,11.78,17.99,2.45,17.72,8.99,0.09
-37.2808,-109.4706,1,393.77,0.07,14.71,57.91,0.94,12.33,6.25,0.08
61.5678,-100.8499,2,228.45,0.06,15.53,54.64,2.63,23.45,22.59,0.09
2.6859,163.6364,1,100.93,0.06,5.29,46.65,1.39,8.27,12.45,0.06
-46.3007,79.4373,3,284.02,0.07,19.13,22.69,1.09,19.38,9.38,0.15
-42.4256,-121.7423,5,225.23,0.1,13.75,52.66,2.72,12.3,19.14,0.16
17.963,-109.1287,2,342.57,0.09,17.06,29.61,2.57,13.35,14.39,0.14
-70.72,129.9116,5,160.51,0.04,4.34,40.06,2.27,14.11,26.9,0.15
22.4285,68.2924,3,300.81,0.09,14.29,58.43,1.22,16.35,18.18,0.06
-8.9404,53.5279,2,326.21,0.05,1.2,21.14,2.05,23.05,28.6,0.02
29.8534,51.7354,1,157.17,0.03,12.06,49.6,2.17,17.2,15.47,0.18
89.9692,16.8903,5,334.84,0.02,2.8,48.21,0.47,24.32,27.87,0.06
-36.333,-5.2871,5,353.09,0.1,1.23,27.7,0.94,13.95,27.85,0.03
-20.9297,-151.7981,3,285.66,0.05,17.31,19.01,1.54,11.79,18.89,0.14
44.6323,-164.8912,4,179.07,0.04,12.02,28.41,0.7,20.16,27.77,0.18
32.5757,172.0572,2,311.93,0.04,11.25,13.48,1.3,20.67,14.14,0.1
-76.636,-145.1162,3,212.75,0.03,19.96,35.4,1.47,24.12,9.91,0.05
-73.8251,-141.3567,3,240.73,0.08,10.99,27.31,1.68,21.78,19.93,0.11
87.9935,143.1218,2,271.78,0.07,15.69,41.57,2.79,21.28,6.87,0.12
-8.6495,61.8895,4,212.31,0.05,15.2,44.44,1.0,5.57,10.64,0.19
62.9415,150.9658,3,361.46,0.09,19.76,41.94,2.25,9.76,16.83,0.02
84.0195,-55.366,4,250.06,0.02,12.66,52.09,2.3,16.97,10.3,0.06
67.3561,-17.3132,5,142.25,0.08,5.91,29.27,0.9,7.0,15.93,0.09
72.9194,133.8982,2,353.52,0.06,7.16,50.89,2.83,11.69,17.64,0.1
36.2114,-4.4586,1,379.23,0.03,8.59,21.81,1.61,6.66,6.88,0.19
-6.3821,66.8632,1,156.68,0.04,14.97,45.18,2.03,20.95,22.82,0.09
-77.6961,21.8193,5,326.44,0.02,13.16,28.54,0.53,6.29,28.95,0.02
75.4936,62.1139,4,244.1,0.09,13.82,25.97,2.87,12.52,8.46,0.15
35.9615,12.5461,4,216.58,0.09,18.22,14.89,2.99,12.66,7.57,0.19
64.1073,18.7759,2,348.29,0.04,12.27,37.3,0.58,18.41,11.74,0.05
-37.1378,98.9824,3,281.53,0.08,5.03,59.41,0.12,8.78,23.28,0.18
-68.3137,-106.2653,1,338.87,0.05,8.79,32.49,2.81,13.94,6.2,0.06
-74.8716,-120.3932,3,136.72,0.01,13.46,10.97,2.56,8.29,29.67,0.04
4.1906,154.4544,1,153.08,0.03,13.08,44.18,0.95,5.34,22.96,0.07
-37.5453,-93.2881,3,386.73,0.05,8.11,21.74,2.74,22.79,25.79,0.12
39.2746,-19.1564,2,144.82,0.01,9.92,22.1,1.35,15.56,8.83,0.05
73.3208,-150.0842,3,305.64,0.03,2.72,23.76,2.19,10.25,16.43,0.15
-6.9163,67.1567,4,140.84,0.03,8.28,42.1,1.54,5.17,9.13,0.15
-9.9566,53.1515,2,341.72,0.07,3.36,47.64,2.94,17.44,28.96,0.1
76.6123,141.6853,1,389.4,0.04,5.08,26.84,1.43,5.17,20.54,0.05
27.8083,-110.2727,2,275.81,0.06,16.18,24.66,2.77,7.28,21.54,0.16
-21.0376,21.337,3,243.15,0.02,15.05,51.78,1.62,23.59,9.14,0.08
-87.439,37.7014,4,222.02,0.04,10.79,36.35,2.67,5.84,17.67,0.03
-64.1038,72.3432,1,316.69,0.1,3.16,32.78,1.28,15.97,18.43,0.08
0.1039,85.2979,1,223.25,0.04,7.0,49.34,2.46,6.88,18.22,0.07
-35.5034,130.4262,1,329.3,0.01,12.3,49.73,1.57,22.09,28.93,0.08
78.9826,172.7085,2,239.41,0.08,6.92,47.15,1.49,23.4,22.8,0.07
-14.8243,-2.5187,5,192.17,0.06,4.75,30.32,2.04,8.53,19.54,0.09
9.3913,101.7231,5,233.34,0.09,13.34,15.43,0.26,19.85,19.79,0.15
89.0352,113.6441,2,224.99,0.08,12.46,11.33,1.5,19.45,22.32,0.03
19.1706,-18.0678,5,119.9,0.06,4.67,32.08,0.32,19.98,26.27,0.11
-15.4354,147.5483,3,178.98,0.05,8.09,33.16,0.95,19.53,14.07,0.04
85.6568,85.4228,5,390.38,0.07,2.66,43.61,0.95,10.36,14.33,0.16
-4.3245,68.6861,4,320.04,0.06,1.92,45.12,0.49,23.57,11.19,0.2
18.6183,-14.8672,4,200.3,0.09,11.84,19.12,2.99,18.51,7.21,0.1
41.964,-142.9242,5,116.01,0.06,14.77,29.15,2.31,5.44,16.39,0.18
32.4091,-152.1307,2,198.44,0.05,4.39,51.48,2.16,13.58,6.51,0.12
-67.1418,101.5708,5,279.38,0.03,17.59,36.29,0.15,18.6,12.42,0.08
52.4458,-121.9104,2,330.53,0.03,19.89,51.81,1.82,21.38,15.3,0.16
-61.7594,21.0081,5,331.46,0.04,18.64,13.9,0.38,18.89,15.99,0.11
-30.1938,-21.8726,2,297.94,0.06,12.55,49.84,2.75,19.43,11.36,0.03
33.1541,39.3865,4,337.73,0.09,2.39,56.29,0.12,18.14,6.88,0.02
11.5545,123.8305,2,346.05,0.06,18.59,44.12,1.88,20.88,16.07,0.11
-30.39,138.6771,2,384.33,0.02,5.28,48.75,2.01,18.78,10.63,0.02
-36.0431,-83.4931,4,362.87,0.07,4.1,38.26,0.82,6.57,29.73,0.18
-34.3209,134.3193,5,393.14,0.06,15.46,31.62,0.35,10.61,15.98,0.13
-83.9837,-129.5797,4,214.23,0.05,16.92,12.08,1.34,22.71,14.17,0.06
-36.2499,-66.7518,5,390.86,0.06,9.52,20.2,0.14,15.1,23.85,0.15
33.4507,129.2314,4,362.96,0.06,1.73,32.35,2.94,19.81,16.18,0.02
-30.1202,175.2045,5,193.73,0.02,7.33,29.94,1.62,21.07,19.15,0.04
-2.8217,-75.6457,3,181.53,0.05,19.61,10.73,2.05,8.09,7.78,0.06
82.6788,159.1376,1,338.49,0.06,14.35,59.83,1.9,8.43,13.72,0.09
-1.2786,-1.9761,4,202.76,0.06,16.72,35.83,1.3,16.26,17.48,0.15
70.8726,-159.2747,1,232.02,0.05,12.46,22.43,0.13,11.95,28.35,0.19
-71.1138,-127.1782,2,203.0,0.06,11.03,39.92,2.26,8.08,21.85,0.14
-2.6967,106.0152,5,219.93,0.06,19.41,55.2,1.36,21.73,13.95,0.12
64.1819,-63.8896,5,309.08,0.03,1.03,48.23,1.63,9.42,18.22,0.12
68.8393,44.7515,3,356.93,0.08,17.81,58.38,1.0,11.85,23.09,0.09
-59.4115,-140.0715,2,268.62,0.1,16.49,18.38,1.66,12.56,13.49,0.1
65.0522,-49.3423,5,173.86,0.09,17.35,40.75,0.14,16.07,23.22,0.16
16.9114,-30.3122,3,391.95,0.05,15.77,36.72,0.37,24.63,9.34,0.11
-42.8049,97.8773,2,131.95,0.04,12.95,38.18,1.72,14.77,12.35,0.19
-24.6467,154.7816,2,176.28,0.02,6.04,13.06,2.79,18.98,16.5,0.15
-59.8089,-134.5366,3,324.32,0.04,12.84,21.84,1.64,19.07,12.14,0.09
31.0012,98.5964,3,319.46,0.02,8.57,51.53,0.66,12.23,24.77,0.07
57.8024,98.0196,1,221.9,0.08,4.81,14.56,2.32,16.77,22.04,0.09
31.8445,63.0195,1,195.84,0.05,11.76,54.24,1.81,24.87,15.65,0.05
-61.1586,-167.0953,3,135.11,0.05,18.28,33.45,0.71,11.77,18.17,0.03
-84.3789,-144.0266,2,245.62,0.07,12.99,29.59,3.0,15.46,23.9,0.1
69.9574,-169.7478,5,363.58,0.09,4.31,52.73,0.37,13.44,9.87,0.08
75.8645,-52.606,5,174.18,0.08,3.26,48.23,0.5,6.93,11.18,0.15
59.2669,-76.5824,5,176.18,0.03,13.86,10.42,1.41,13.25,12.82,0.19
88.9598,151.6798,3,236.23,0.05,8.78,16.66,1.77,21.43,28.35,0.11
-39.6865,-126.3205,1,231.91,0.06,1.39,18.1,2.74,22.76,28.21,0.06
79.0709,-121.2594,3,113.47,0.01,1.81,50.18,2.27,7.3,14.57,0.03
-2.2807,139.3745,5,304.7,0.05,18.93,33.92,0.28,7.8,7.94,0.1
18.8119,-131.0247,2,390.57,0.07,11.92,18.49,1.42,13.98,29.13,0.02
89.4284,-42.0529,4,220.41,0.05,7.67,36.92,0.68,17.44,22.76,0.07
42.4404,-111.9877,3,170.5,0.04,4.19,29.79,1.2,21.57,28.33,0.15
32.7812,-28.5126,4,150.5,0.04,13.21,24.85,1.79,7.26,6.38,0.01
-25.0954,74.1659,4,278.96,0.05,5.45,12.05,1.98,20.56,26.97,0.17
74.226,74.4846,3,242.52,0.09,8.26,35.74,0.44,9.18,27.08,0.19
19.2404,-27.3341,3,319.35,0.04,10.54,26.65,2.18,22.87,22.27,0.14
73.7089,-110.0718,4,156.1,0.06,8.5,54.6,0.22,23.27,22.57,0.13
-78.9813,145.7728,3,108.62,0.02,12.91,44.08,2.57,14.93,15.12,0.03
57.395,-30.4123,1,141.03,0.09,4.94,46.55,0.84,7.68,29.22,0.14
-71.473,-86.4316,5,187.0,0.08,3.81,46.29,0.72,21.47,13.63,0.13
70.0338,31.3587,1,273.45,0.04,8.85,43.64,2.91,13.78,26.67,0.1
83.1502,-117.1519,1,244.18,0.02,9.31,15.12,2.78,5.38,29.27,0.19
62.3337,-95.7237,5,247.27,0.07,2.78,10.94,0.47,21.45,13.87,0.11
-63.3625,5.9806,2,328.47,0.03,6.93,33.11,1.66,7.17,17.49,0.13
-77.4241,-145.3626,2,198.51,0.06,2.61,25.78,1.98,12.69,19.23,0.19
-29.9809,174.337,4,127.21,0.04,18.16,41.91,2.31,16.5,18.7,0.1
-78.2482,-164.4145,3,222.84,0.05,13.47,14.79,1.53,20.51,26.64,0.14
45.1598,91.5683,2,358.8,0.09,5.66,37.87,1.19,16.34,19.9,0.01
-46.0641,141.2041,2,321.86,0.08,9.06,46.22,2.99,24.93,23.44,0.19
-52.9149,-132.3208,3,317.39,0.09,17.33,19.45,0.54,16.69,11.79,0.04
50.9706,33.0457,4,287.47,0.09,10.08,45.69,1.7,17.82,27.51,0.01
68.7918,173.9052,5,227.58,0.06,10.41,44.26,1.11,9.6,7.34,0.07
